record_id,year,employee_id,facility_id,facility_name,country,region,department,gender,ethnicity,job_level,is_leadership,current_salary,training_hours,had_injury,left_company,parental_leave_taken
WF-0023341,2024,EMP-05389,FAC-007,Lyon Components,France,Europe,HR,Male,White,Mid-Level,False,70446.1,38.4,True,False,False
WF-0023342,2024,EMP-05390,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,White,Senior,False,78643.85,31.8,False,True,False
WF-0023343,2024,EMP-05391,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,61539.66,37.0,False,False,False
WF-0023344,2024,EMP-05392,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Manager,True,150460.74,33.6,False,False,False
WF-0023345,2024,EMP-05393,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Mid-Level,False,67174.69,37.1,False,False,True
WF-0023346,2024,EMP-05394,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Senior,False,98096.02,35.7,False,False,False
WF-0023347,2024,EMP-05395,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,63471.19,35.0,False,False,True
WF-0023348,2024,EMP-05396,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Mid-Level,False,84505.14,40.0,False,False,False
WF-0023349,2024,EMP-05397,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Junior,False,58046.71,39.5,False,True,False
WF-0023350,2024,EMP-05398,FAC-007,Lyon Components,France,Europe,Legal,Female,Black,VP,True,241972.63,36.4,False,False,False
WF-0023351,2024,EMP-05399,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Director,True,157104.4,40.6,False,False,False
WF-0023352,2024,EMP-05400,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Senior,False,95111.61,39.3,False,False,False
WF-0023353,2024,EMP-05401,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,75195.66,37.7,False,False,False
WF-0023354,2024,EMP-05402,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Junior,False,33173.86,32.7,False,False,False
WF-0023355,2024,EMP-05403,FAC-007,Lyon Components,France,Europe,Legal,Male,Hispanic,Junior,False,38610.47,40.3,False,False,False
WF-0023356,2024,EMP-05404,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Junior,False,39666.51,34.3,False,False,False
WF-0023357,2024,EMP-05405,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Junior,False,56285.5,,False,False,False
WF-0023358,2024,EMP-05406,FAC-007,Lyon Components,France,Europe,Legal,Female,Asian,C-Suite,True,614114.74,37.6,False,False,False
WF-0023359,2024,EMP-05407,FAC-007,Lyon Components,France,Europe,Legal,Male,Hispanic,Mid-Level,False,72612.05,38.7,False,False,False
WF-0023360,2024,EMP-05408,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Junior,False,50308.75,34.9,False,False,False
WF-0023361,2024,EMP-05409,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,66810.96,40.3,False,False,False
WF-0023362,2024,EMP-05410,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Mid-Level,False,69203.81,38.0,False,False,True
WF-0023363,2024,EMP-05411,FAC-007,Lyon Components,France,Europe,Legal,Female,Asian,Senior,False,77145.86,37.7,False,False,False
WF-0023364,2024,EMP-05412,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Senior,False,90671.32,32.9,False,False,False
WF-0023365,2024,EMP-05413,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Manager,True,90927.04,36.6,False,True,False
WF-0023366,2024,EMP-05414,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,76492.24,31.2,False,False,False
WF-0023367,2024,EMP-05415,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,White,Senior,False,87505.82,35.9,True,False,False
WF-0023368,2024,EMP-05416,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,84993.25,,False,False,False
WF-0023369,2024,EMP-05417,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Director,True,154849.22,32.3,False,False,False
WF-0023370,2024,EMP-05418,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,61541.35,35.1,False,False,False
WF-0023371,2024,EMP-05419,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Director,True,146610.57,38.9,False,False,False
WF-0023372,2024,EMP-05420,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,64467.94,31.2,False,False,False
WF-0023373,2024,EMP-05421,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Senior,False,119757.36,36.1,False,False,False
WF-0023374,2024,EMP-05422,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Junior,False,54585.41,39.9,False,False,False
WF-0023375,2024,EMP-05423,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Junior,False,59958.11,32.7,False,False,True
WF-0023376,2024,EMP-05424,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Mid-Level,False,59888.28,39.3,False,False,False
WF-0023377,2024,EMP-05425,FAC-007,Lyon Components,France,Europe,Legal,Female,Asian,Mid-Level,False,61206.32,33.5,False,False,False
WF-0023378,2024,EMP-05426,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Manager,True,125783.5,35.1,False,False,False
WF-0023379,2024,EMP-05427,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Senior,False,102412.11,33.8,False,False,False
WF-0023380,2024,EMP-05428,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Manager,True,144385.62,36.2,False,False,False
WF-0023381,2024,EMP-05429,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Senior,False,112483.16,34.4,False,False,False
WF-0023382,2024,EMP-05430,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Junior,False,51339.02,37.4,False,False,False
WF-0023383,2024,EMP-05431,FAC-007,Lyon Components,France,Europe,Legal,Male,Hispanic,Junior,False,48883.83,40.1,False,True,False
WF-0023384,2024,EMP-05432,FAC-007,Lyon Components,France,Europe,Legal,Male,Hispanic,Director,True,154870.02,38.0,False,False,False
WF-0023385,2024,EMP-05433,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Manager,True,110552.89,43.3,False,False,False
WF-0023386,2024,EMP-05434,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,Asian,Junior,False,35096.79,31.0,False,False,False
WF-0023387,2024,EMP-05435,FAC-007,Lyon Components,France,Europe,Legal,Female,Black,Junior,False,33352.88,40.9,False,False,False
WF-0023388,2024,EMP-05436,FAC-007,Lyon Components,France,Europe,Legal,Male,White,Junior,False,52790.28,37.3,False,False,False
WF-0023389,2024,EMP-05437,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Mid-Level,False,61046.01,35.4,False,False,False
WF-0023390,2024,EMP-05438,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Mid-Level,False,59193.27,40.1,False,False,False
WF-0023391,2024,EMP-05439,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Manager,True,102527.58,38.0,False,False,False
WF-0023392,2024,EMP-05440,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,White,Mid-Level,False,68316.62,35.0,False,False,False
WF-0023393,2024,EMP-05441,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Junior,False,40360.55,40.5,False,True,False
WF-0023394,2024,EMP-05442,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Mid-Level,False,57777.32,37.9,False,False,False
WF-0023395,2024,EMP-05443,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,VP,True,215433.53,33.9,False,False,False
WF-0023396,2024,EMP-05444,FAC-007,Lyon Components,France,Europe,Legal,Female,Black,Senior,False,95066.24,34.9,False,False,False
WF-0023397,2024,EMP-05445,FAC-007,Lyon Components,France,Europe,Legal,Male,Black,Mid-Level,False,79577.12,34.3,False,False,False
WF-0023398,2024,EMP-05446,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Mid-Level,False,73005.67,35.4,False,False,False
WF-0023399,2024,EMP-05447,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,White,Junior,False,48551.86,32.4,False,False,False
WF-0023400,2024,EMP-05448,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Mid-Level,False,68262.49,30.6,False,False,False
WF-0023401,2024,EMP-05449,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Junior,False,47032.02,38.3,False,False,False
WF-0023402,2024,EMP-05450,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Mid-Level,False,66447.87,31.1,False,False,True
WF-0023403,2024,EMP-05451,FAC-007,Lyon Components,France,Europe,Legal,Female,Asian,Mid-Level,False,73685.76,33.2,False,False,False
WF-0023404,2024,EMP-05452,FAC-007,Lyon Components,France,Europe,Legal,Female,White,Junior,False,51140.06,34.6,False,False,False
WF-0023405,2024,EMP-05453,FAC-007,Lyon Components,France,Europe,Legal,Male,Asian,Senior,False,116546.94,40.7,False,False,False
WF-0023406,2024,EMP-05454,FAC-007,Lyon Components,France,Europe,Legal,Non-Binary,Black,Senior,False,105947.31,39.9,False,False,False
WF-0023407,2024,EMP-05455,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Junior,False,50247.1,40.0,False,False,False
WF-0023408,2024,EMP-05456,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Manager,True,148902.83,37.1,False,False,False
WF-0023409,2024,EMP-05457,FAC-007,Lyon Components,France,Europe,IT,Male,Black,Junior,False,49672.1,37.8,False,False,False
WF-0023410,2024,EMP-05458,FAC-007,Lyon Components,France,Europe,IT,Male,Hispanic,Mid-Level,False,73487.95,36.3,False,False,False
WF-0023411,2024,EMP-05459,FAC-007,Lyon Components,France,Europe,IT,Female,White,Senior,False,97695.74,37.8,False,False,False
WF-0023412,2024,EMP-05460,FAC-007,Lyon Components,France,Europe,IT,Male,Black,Manager,True,116994.27,36.1,False,True,False
WF-0023413,2024,EMP-05461,FAC-007,Lyon Components,France,Europe,IT,Male,White,Mid-Level,False,59052.03,40.9,False,True,False
WF-0023414,2024,EMP-05462,FAC-007,Lyon Components,France,Europe,IT,Female,Hispanic,Junior,False,37180.0,40.5,False,False,False
WF-0023415,2024,EMP-05463,FAC-007,Lyon Components,France,Europe,IT,Male,White,Director,True,153554.09,36.4,False,False,False
WF-0023416,2024,EMP-05464,FAC-007,Lyon Components,France,Europe,IT,Female,Hispanic,Mid-Level,False,56860.48,39.3,False,False,False
WF-0023417,2024,EMP-05465,FAC-007,Lyon Components,France,Europe,IT,Female,White,Manager,True,100324.81,37.8,False,False,False
WF-0023418,2024,EMP-05466,FAC-007,Lyon Components,France,Europe,IT,Male,Hispanic,Mid-Level,False,77982.8,32.9,False,False,False
WF-0023419,2024,EMP-05467,FAC-007,Lyon Components,France,Europe,IT,Male,White,Director,True,211078.94,37.5,False,False,False
WF-0023420,2024,EMP-05468,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Senior,False,101509.8,34.5,False,True,False
WF-0023421,2024,EMP-05469,FAC-007,Lyon Components,France,Europe,IT,Female,Hispanic,Manager,True,122250.08,39.2,False,False,False
WF-0023422,2024,EMP-05470,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,39398.87,34.2,False,False,False
WF-0023423,2024,EMP-05471,FAC-007,Lyon Components,France,Europe,IT,Male,White,Director,True,184749.52,32.5,False,False,False
WF-0023424,2024,EMP-05472,FAC-007,Lyon Components,France,Europe,IT,Female,White,Mid-Level,False,67687.46,37.0,False,True,False
WF-0023425,2024,EMP-05473,FAC-007,Lyon Components,France,Europe,IT,Female,White,Mid-Level,False,57929.25,34.3,False,False,False
WF-0023426,2024,EMP-05474,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,44648.55,39.5,True,False,False
WF-0023427,2024,EMP-05475,FAC-007,Lyon Components,France,Europe,IT,Male,Black,Manager,True,137892.46,34.2,False,True,True
WF-0023428,2024,EMP-05476,FAC-007,Lyon Components,France,Europe,IT,Female,Black,Junior,False,40316.69,34.3,False,True,False
WF-0023429,2024,EMP-05477,FAC-007,Lyon Components,France,Europe,IT,Male,White,Senior,False,100870.42,41.6,False,False,False
WF-0023430,2024,EMP-05478,FAC-007,Lyon Components,France,Europe,IT,Male,White,Senior,False,86980.02,37.3,False,False,False
WF-0023431,2024,EMP-05479,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,56091.86,36.0,False,False,False
WF-0023432,2024,EMP-05480,FAC-007,Lyon Components,France,Europe,IT,Male,White,Manager,True,120604.15,39.9,False,False,False
WF-0023433,2024,EMP-05481,FAC-007,Lyon Components,France,Europe,IT,Male,Other,Mid-Level,False,73815.48,35.5,False,False,False
WF-0023434,2024,EMP-05482,FAC-007,Lyon Components,France,Europe,IT,Male,White,Manager,True,133146.09,34.0,True,False,False
WF-0023435,2024,EMP-05483,FAC-007,Lyon Components,France,Europe,IT,Male,White,Mid-Level,False,66912.22,33.8,False,False,False
WF-0023436,2024,EMP-05484,FAC-007,Lyon Components,France,Europe,IT,Male,White,VP,True,267617.2,,False,True,False
WF-0023437,2024,EMP-05485,FAC-007,Lyon Components,France,Europe,IT,Male,White,C-Suite,True,497898.17,34.3,False,False,False
WF-0023438,2024,EMP-05486,FAC-007,Lyon Components,France,Europe,IT,Male,Other,Senior,False,96681.02,34.1,False,False,False
WF-0023439,2024,EMP-05487,FAC-007,Lyon Components,France,Europe,IT,Male,White,Director,True,171902.9,34.6,False,True,False
WF-0023440,2024,EMP-05488,FAC-007,Lyon Components,France,Europe,IT,Female,White,Junior,False,34573.6,30.7,False,False,False
WF-0023441,2024,EMP-05489,FAC-007,Lyon Components,France,Europe,IT,Female,White,Mid-Level,False,76102.38,39.1,False,False,False
WF-0023442,2024,EMP-05490,FAC-007,Lyon Components,France,Europe,IT,Non-Binary,Asian,Junior,False,44093.02,40.8,False,False,False
WF-0023443,2024,EMP-05491,FAC-007,Lyon Components,France,Europe,IT,Female,Black,Junior,False,46667.28,37.1,False,True,False
WF-0023444,2024,EMP-05492,FAC-007,Lyon Components,France,Europe,IT,Female,Asian,Mid-Level,False,52303.15,29.5,False,False,False
WF-0023445,2024,EMP-05493,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Junior,False,38640.3,34.0,False,False,True
WF-0023446,2024,EMP-05494,FAC-007,Lyon Components,France,Europe,IT,Male,White,Mid-Level,False,65647.14,38.1,False,False,False
WF-0023447,2024,EMP-05495,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,39021.02,32.8,False,False,False
WF-0023448,2024,EMP-05496,FAC-007,Lyon Components,France,Europe,IT,Male,Black,Senior,False,106066.29,,False,False,False
WF-0023449,2024,EMP-05497,FAC-007,Lyon Components,France,Europe,IT,Female,Black,Mid-Level,False,54578.94,37.3,False,False,False
WF-0023450,2024,EMP-05498,FAC-007,Lyon Components,France,Europe,IT,Male,Black,Senior,False,104124.35,33.0,False,False,False
WF-0023451,2024,EMP-05499,FAC-007,Lyon Components,France,Europe,IT,Female,White,Mid-Level,False,54655.39,29.2,False,False,False
WF-0023452,2024,EMP-05500,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Junior,False,55426.48,37.4,False,False,False
WF-0023453,2024,EMP-05501,FAC-007,Lyon Components,France,Europe,IT,Female,Other,Mid-Level,False,67268.33,36.3,False,False,False
WF-0023454,2024,EMP-05502,FAC-007,Lyon Components,France,Europe,IT,Female,Asian,Mid-Level,False,65612.4,39.9,False,False,False
WF-0023455,2024,EMP-05503,FAC-007,Lyon Components,France,Europe,IT,Female,Asian,C-Suite,True,311693.15,35.0,False,False,False
WF-0023456,2024,EMP-05504,FAC-007,Lyon Components,France,Europe,IT,Male,White,Mid-Level,False,82323.31,33.3,False,False,False
WF-0023457,2024,EMP-05505,FAC-007,Lyon Components,France,Europe,IT,Male,White,Mid-Level,False,68474.24,36.0,True,True,False
WF-0023458,2024,EMP-05506,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,54917.71,37.2,False,False,False
WF-0023459,2024,EMP-05507,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Manager,True,151345.86,37.3,False,False,False
WF-0023460,2024,EMP-05508,FAC-007,Lyon Components,France,Europe,IT,Male,White,Manager,True,135630.16,35.0,False,False,False
WF-0023461,2024,EMP-05509,FAC-007,Lyon Components,France,Europe,IT,Male,White,Manager,True,126494.5,34.0,False,False,False
WF-0023462,2024,EMP-05510,FAC-007,Lyon Components,France,Europe,IT,Male,Hispanic,Senior,False,90262.12,29.6,False,False,False
WF-0023463,2024,EMP-05511,FAC-007,Lyon Components,France,Europe,IT,Male,White,Junior,False,42916.16,34.8,False,False,False
WF-0023464,2024,EMP-05512,FAC-007,Lyon Components,France,Europe,IT,Non-Binary,White,VP,True,303399.41,31.9,False,True,False
WF-0023465,2024,EMP-05513,FAC-007,Lyon Components,France,Europe,IT,Non-Binary,Asian,Senior,False,93106.37,,False,False,False
WF-0023466,2024,EMP-05514,FAC-007,Lyon Components,France,Europe,IT,Male,Asian,Senior,False,98912.07,37.7,False,False,False
WF-0023467,2024,EMP-05515,FAC-007,Lyon Components,France,Europe,IT,Female,White,VP,True,216041.81,38.5,False,True,False
WF-0023468,2024,EMP-05516,FAC-007,Lyon Components,France,Europe,IT,Female,White,Junior,False,48377.22,32.1,False,False,True
WF-0023469,2024,EMP-05517,FAC-007,Lyon Components,France,Europe,IT,Female,Asian,Manager,True,108970.85,38.0,False,False,False
WF-0023470,2024,EMP-05518,FAC-007,Lyon Components,France,Europe,IT,Male,White,Senior,False,107200.0,38.3,False,False,False
WF-0023471,2024,EMP-05519,FAC-007,Lyon Components,France,Europe,IT,Female,Asian,Mid-Level,False,59780.75,35.5,False,False,False
WF-0023472,2024,EMP-05520,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,72696.93,41.2,False,False,False
WF-0023473,2024,EMP-05521,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Director,True,175646.93,36.1,False,True,False
WF-0023474,2024,EMP-05522,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Senior,False,93041.05,32.3,False,False,False
WF-0023475,2024,EMP-05523,FAC-007,Lyon Components,France,Europe,Sales,Female,Hispanic,Junior,False,44087.49,36.5,False,False,False
WF-0023476,2024,EMP-05524,FAC-007,Lyon Components,France,Europe,Sales,Female,Black,Senior,False,89634.08,,False,False,False
WF-0023477,2024,EMP-05525,FAC-007,Lyon Components,France,Europe,Sales,Non-Binary,Hispanic,Senior,False,92322.36,38.0,False,True,True
WF-0023478,2024,EMP-05526,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Senior,False,93472.18,39.0,False,False,False
WF-0023479,2024,EMP-05527,FAC-007,Lyon Components,France,Europe,Sales,Female,Hispanic,Senior,False,86080.97,40.7,False,False,True
WF-0023480,2024,EMP-05528,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Senior,False,105968.05,37.3,False,False,False
WF-0023481,2024,EMP-05529,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,55971.71,31.2,False,False,False
WF-0023482,2024,EMP-05530,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,53529.6,39.7,False,False,False
WF-0023483,2024,EMP-05531,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,84400.99,34.4,False,False,False
WF-0023484,2024,EMP-05532,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Manager,True,105622.54,39.6,False,False,False
WF-0023485,2024,EMP-05533,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Director,True,174704.97,37.0,False,True,False
WF-0023486,2024,EMP-05534,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Manager,True,113060.04,34.2,False,False,True
WF-0023487,2024,EMP-05535,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,68069.18,39.4,False,False,False
WF-0023488,2024,EMP-05536,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,63277.5,34.2,False,True,False
WF-0023489,2024,EMP-05537,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Junior,False,36722.81,38.2,False,False,False
WF-0023490,2024,EMP-05538,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Mid-Level,False,55464.48,38.9,False,False,False
WF-0023491,2024,EMP-05539,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Manager,True,121691.63,31.7,False,False,False
WF-0023492,2024,EMP-05540,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,81538.74,,False,True,False
WF-0023493,2024,EMP-05541,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Manager,True,116371.25,29.3,False,False,False
WF-0023494,2024,EMP-05542,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Junior,False,38260.22,43.2,False,False,True
WF-0023495,2024,EMP-05543,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Junior,False,37869.69,34.4,False,False,False
WF-0023496,2024,EMP-05544,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,45292.75,34.7,False,False,False
WF-0023497,2024,EMP-05545,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Senior,False,82804.77,41.2,False,False,False
WF-0023498,2024,EMP-05546,FAC-007,Lyon Components,France,Europe,Sales,Male,Black,Manager,True,121187.3,35.9,False,False,False
WF-0023499,2024,EMP-05547,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Junior,False,33965.46,33.1,False,False,False
WF-0023500,2024,EMP-05548,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Mid-Level,False,63038.31,34.7,False,False,False
WF-0023501,2024,EMP-05549,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,59414.8,38.7,False,False,False
WF-0023502,2024,EMP-05550,FAC-007,Lyon Components,France,Europe,Sales,Female,Hispanic,Junior,False,33534.1,36.2,False,False,False
WF-0023503,2024,EMP-05551,FAC-007,Lyon Components,France,Europe,Sales,Male,Black,Junior,False,52232.17,32.9,False,False,False
WF-0023504,2024,EMP-05552,FAC-007,Lyon Components,France,Europe,Sales,Male,Black,Manager,True,136821.47,31.0,False,False,False
WF-0023505,2024,EMP-05553,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,54146.7,34.8,False,False,True
WF-0023506,2024,EMP-05554,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Senior,False,106466.0,36.1,False,False,False
WF-0023507,2024,EMP-05555,FAC-007,Lyon Components,France,Europe,Sales,Male,Hispanic,Senior,False,119232.45,44.4,False,False,False
WF-0023508,2024,EMP-05556,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,55464.42,38.0,False,False,False
WF-0023509,2024,EMP-05557,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,70517.44,30.7,False,True,False
WF-0023510,2024,EMP-05558,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,72968.48,34.5,False,False,False
WF-0023511,2024,EMP-05559,FAC-007,Lyon Components,France,Europe,Sales,Male,Black,Manager,True,142854.64,35.8,False,False,False
WF-0023512,2024,EMP-05560,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,69291.03,31.3,False,False,False
WF-0023513,2024,EMP-05561,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Junior,False,53838.07,39.7,False,False,False
WF-0023514,2024,EMP-05562,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Senior,False,96878.19,36.0,False,False,False
WF-0023515,2024,EMP-05563,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,51359.65,32.3,False,False,False
WF-0023516,2024,EMP-05564,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,69671.97,31.7,False,False,False
WF-0023517,2024,EMP-05565,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Senior,False,100635.62,35.5,False,False,False
WF-0023518,2024,EMP-05566,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,58597.94,,False,True,False
WF-0023519,2024,EMP-05567,FAC-007,Lyon Components,France,Europe,Sales,Female,Hispanic,Mid-Level,False,57328.91,,False,False,False
WF-0023520,2024,EMP-05568,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Senior,False,92288.38,35.2,False,False,True
WF-0023521,2024,EMP-05569,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,66436.83,40.1,False,False,False
WF-0023522,2024,EMP-05570,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Junior,False,41189.95,37.2,False,False,False
WF-0023523,2024,EMP-05571,FAC-007,Lyon Components,France,Europe,Sales,Male,White,C-Suite,True,399358.7,38.2,False,False,False
WF-0023524,2024,EMP-05572,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Senior,False,88672.82,42.0,False,False,False
WF-0023525,2024,EMP-05573,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Mid-Level,False,54239.88,40.8,False,False,False
WF-0023526,2024,EMP-05574,FAC-007,Lyon Components,France,Europe,Sales,Male,Other,Mid-Level,False,75654.15,37.0,False,False,False
WF-0023527,2024,EMP-05575,FAC-007,Lyon Components,France,Europe,Sales,Male,Asian,Mid-Level,False,65805.02,,False,False,False
WF-0023528,2024,EMP-05576,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Manager,True,118884.69,36.1,False,False,False
WF-0023529,2024,EMP-05577,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Mid-Level,False,77177.88,36.3,False,False,False
WF-0023530,2024,EMP-05578,FAC-007,Lyon Components,France,Europe,Sales,Male,Hispanic,Junior,False,42431.67,38.0,False,False,False
WF-0023531,2024,EMP-05579,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Manager,True,108153.93,42.0,False,False,True
WF-0023532,2024,EMP-05580,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Mid-Level,False,78358.95,34.4,False,False,False
WF-0023533,2024,EMP-05581,FAC-007,Lyon Components,France,Europe,Sales,Female,Asian,Mid-Level,False,64630.79,31.7,False,False,False
WF-0023534,2024,EMP-05582,FAC-007,Lyon Components,France,Europe,Sales,Male,White,Mid-Level,False,84683.13,31.5,False,False,False
WF-0023535,2024,EMP-05583,FAC-007,Lyon Components,France,Europe,Sales,Male,Hispanic,Mid-Level,False,74404.17,32.0,False,True,False
WF-0023536,2024,EMP-05584,FAC-007,Lyon Components,France,Europe,Sales,Female,White,Junior,False,40653.32,35.7,False,False,False
WF-0023537,2024,EMP-05585,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Male,White,Director,True,208779.38,38.8,False,False,False
WF-0023538,2024,EMP-05586,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Female,White,Junior,False,52231.38,38.7,False,False,False
WF-0023539,2024,EMP-05587,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Male,Hispanic,Mid-Level,False,84676.2,36.9,False,False,False
WF-0023540,2024,EMP-05588,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Male,Black,Mid-Level,False,65673.74,32.0,False,False,False
WF-0023541,2024,EMP-05589,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Non-Binary,Black,Senior,False,100163.0,39.6,False,False,False
WF-0023542,2024,EMP-05590,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Male,Black,Mid-Level,False,62753.98,37.8,False,False,False
WF-0023543,2024,EMP-05591,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Non-Binary,White,Senior,False,98371.56,32.3,False,False,False
WF-0023544,2024,EMP-05592,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Manufacturing,Male,White,Mid-Level,False,84155.03,37.8,False,False,False
